-0.4136111111111111	-0.40316384180790965	0.1019444444444444	-0.2346296296296296	0
0.2947222222222223	0.22395480225988698	-0.1480555555555556	-0.012407407407407374	1
0.5030555555555556	0.30870056497175136	0.01861111111111106	0.23759259259259263	1
0.4613888888888889	0.22395480225988698	0.01861111111111106	0.29314814814814816	1
0.04472222222222225	0.12225988700564969	-0.10638888888888894	-0.04018518518518515	2
-0.4136111111111111	-0.47096045197740116	0.2269444444444444	-0.3457407407407407	0
0.3363888888888889	0.24090395480225985	-0.023055555555555607	0.18203703703703708	1
0.16972222222222225	0.15615819209039544	0.1019444444444444	0.12648148148148153	2
-0.4136111111111111	-0.36926553672316387	0.01861111111111106	-0.29018518518518516	0
0.08638888888888892	0.15615819209039544	0.06027777777777773	0.32092592592592595	2
